Country Name,Country Code,year_int,CC_EST,GE_EST,PV_EST,RL_EST,RQ_EST,VA_EST
Latvia,LVA,2002,0.0108463577926159,0.486781418323517,0.94435715675354,0.310219883918762,0.88353967666626,0.837780058383942
Latvia,LVA,2003,0.242927804589272,0.598321139812469,1.00164318084717,0.581859409809113,0.954042315483093,0.767004191875458
Latvia,LVA,2004,0.153246521949768,0.574418246746063,0.616755247116089,0.538846015930176,0.921956717967987,0.700535595417023
Latvia,LVA,2005,0.367340832948685,0.529817044734955,0.814021408557892,0.565877914428711,0.874489903450012,0.781813085079193
Latvia,LVA,2006,0.356723546981812,0.654658257961273,0.838368713855743,0.616893529891968,0.933780431747437,0.846699059009552
Latvia,LVA,2007,0.338474422693253,0.42527824640274,0.561930537223816,0.715804815292358,0.954827308654785,0.828915297985077
Latvia,LVA,2008,0.230154260993004,0.521047174930573,0.203508123755455,0.777326226234436,0.966387450695038,0.780786275863647
Latvia,LVA,2009,0.202161014080048,0.619090795516968,0.348279803991318,0.789916634559631,0.922658324241638,0.849935352802277
Latvia,LVA,2010,0.203808978199959,0.722773253917694,0.527854025363922,0.758604049682617,0.928532481193542,0.79424387216568
Latvia,LVA,2011,0.279343724250793,0.689273953437805,0.320002138614655,0.740168809890747,0.954886913299561,0.736775279045105
Latvia,LVA,2012,0.238223135471344,0.828348100185394,0.453626722097397,0.779922068119049,1.01062679290771,0.775515556335449
Latvia,LVA,2013,0.321280241012573,0.87935084104538,0.593635261058807,0.762152135372162,1.03710293769836,0.770385980606079
Latvia,LVA,2014,0.40977743268013,0.950847923755646,0.487268358469009,0.870915234088898,1.16674530506134,0.849420309066772
Latvia,LVA,2015,0.434054464101791,1.05340993404388,0.436310410499573,0.766673684120178,1.07482004165649,0.846579790115356
Latvia,LVA,2016,0.395586460828781,0.965538024902344,0.467219561338425,0.927819967269897,1.06869256496429,0.842499852180481
Latvia,LVA,2017,0.500998258590698,0.865553975105286,0.452954679727554,0.900835394859314,1.1448187828064,0.797488391399384
Latvia,LVA,2018,0.297239780426025,1.00028502941132,0.395444005727768,0.923180341720581,1.13444352149963,0.792210936546326
Latvia,LVA,2019,0.48045802116394,1.06574690341949,0.426870435476303,0.979084551334381,1.1824791431427,0.855535626411438
Latvia,LVA,2020,0.693109571933746,0.838092744350433,0.462181746959686,0.92213636636734,1.18040430545807,0.868685662746429
Latvia,LVA,2021,0.720612168312073,0.832942485809326,0.673440217971802,0.949516475200653,1.21610343456268,0.89630264043808
Latvia,LVA,2022,0.693807184696198,0.69153767824173,0.48640912771225,0.921031415462494,1.17088675498962,0.937443792819977
Latvia,LVA,2023,0.698113977909088,0.696560978889465,0.591089129447937,1.03986096382141,1.17222261428833,0.993027687072754
Lithuania,LTU,2000,0.370262295007706,0.0986325070261955,0.428785473108292,0.218402534723282,0.714432060718536,0.855439901351929
Lithuania,LTU,2002,0.208880379796028,0.494154572486877,0.893210649490356,0.397895067930222,1.07702922821045,0.904892265796661
Lithuania,LTU,2003,0.353011250495911,0.729680180549622,1.05018544197083,0.485247015953064,1.03829526901245,0.920530557632446
Lithuania,LTU,2004,0.369521200656891,0.691371083259583,0.766004860401154,0.560759305953979,1.05815160274506,0.88249409198761
Lithuania,LTU,2005,0.311570793390274,0.755011320114136,0.779100298881531,0.577139496803284,0.936665177345276,0.902132928371429
Lithuania,LTU,2006,0.155884757637978,0.716516494750977,0.870995998382568,0.706575036048889,0.973231792449951,0.861287593841553
Lithuania,LTU,2007,0.10320233553648,0.655761361122131,0.817851543426514,0.685900151729584,1.01003611087799,0.886551916599274
Lithuania,LTU,2008,0.112552218139172,0.561739921569824,0.746765077114105,0.684017598628998,1.04217767715454,0.849656224250793
Lithuania,LTU,2009,0.226648017764091,0.689942300319672,0.631581246852875,0.722068607807159,0.951837956905365,0.902184903621674
Lithuania,LTU,2010,0.37242180109024,0.738227605819702,0.715260624885559,0.776326060295105,0.960122764110565,0.915654838085175
Lithuania,LTU,2011,0.319815337657928,0.698798894882202,0.671200335025787,0.768031179904938,0.926461577415466,0.860525906085968
Lithuania,LTU,2012,0.386670023202896,0.826729953289032,0.786209881305695,0.844753980636597,1.117751121521,0.92950963973999
Lithuania,LTU,2013,0.418842434883118,0.8258997797966,0.964532315731049,0.829998910427094,1.14700925350189,0.940006256103516
Lithuania,LTU,2014,0.553396463394165,0.977036237716675,0.742136418819427,0.937465846538544,1.18876838684082,0.961604714393616
Lithuania,LTU,2015,0.582566559314728,1.15046727657318,0.749750256538391,0.97820919752121,1.26380932331085,0.973996102809906
Lithuania,LTU,2016,0.676383554935455,1.03285944461823,0.8147212266922,0.996741414070129,1.12458479404449,1.00021350383759
Lithuania,LTU,2017,0.518651902675629,0.929402828216553,0.765565991401672,0.961514294147491,1.14623475074768,0.986630260944366
